file,orig_split,group,label
E:\437 project\dataset\train\fake\fake_09693_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09694_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09695_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09697_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09698_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09699_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09700_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09701_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09703_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09704_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09705_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09706_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09707_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09709_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09710_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09711_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09712_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09713_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09715_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09716_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09717_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09718_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09719_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09721_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09722_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09723_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09724_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09725_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09727_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09728_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09729_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09730_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09731_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09733_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09734_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09735_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09736_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09737_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09739_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09740_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09741_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09742_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09743_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09745_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09746_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09747_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09748_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09749_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09751_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09752_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09753_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09754_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09755_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09757_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09758_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09759_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09760_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09761_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09763_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09764_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09765_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09766_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09767_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09769_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09770_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09771_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09772_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09773_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09775_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09776_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09777_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09778_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09779_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09781_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09782_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09783_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09784_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09785_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09787_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09788_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09789_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09790_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09791_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09793_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09794_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09795_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09796_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09797_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09799_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09800_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09801_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09802_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09803_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09805_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09806_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09807_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09808_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09809_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09811_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09812_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09813_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09814_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09815_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09817_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09818_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09819_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09820_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09821_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09823_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09824_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09825_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09826_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09827_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09829_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09830_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09831_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09832_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09833_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09835_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09836_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09837_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09838_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09839_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09841_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09842_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09843_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09844_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09845_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09847_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09848_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09849_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09850_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09851_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09853_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09854_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09855_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09856_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09857_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09859_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09860_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09861_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09862_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09863_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09865_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09866_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09867_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09868_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09869_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09871_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09872_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09873_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09874_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09875_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09877_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09878_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09879_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09880_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09881_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09883_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09884_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09885_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09886_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09887_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09889_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09890_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09891_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09892_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09893_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09895_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09896_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09897_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09898_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09899_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09901_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09902_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09903_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09904_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09905_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09907_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09908_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09909_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09910_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09911_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09913_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09914_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09915_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09916_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09917_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09919_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09920_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09921_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09922_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09923_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09925_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09926_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09927_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09928_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09929_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09931_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09932_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09933_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09934_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09935_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09937_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09938_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09939_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09940_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09941_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09943_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09944_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09945_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09946_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09947_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09949_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09950_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09951_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09952_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09953_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09955_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09956_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09957_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09958_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09959_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09961_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09962_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09963_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09964_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09965_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09967_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09968_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09969_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09970_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09971_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09973_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09974_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09975_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09976_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09977_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09979_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09980_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09981_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09982_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09983_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09985_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09986_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09987_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09988_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09989_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09991_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09992_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09993_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_09994_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_09995_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_09997_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_09998_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_09999_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_10000_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_10001_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_10003_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_10004_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_10005_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_10006_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_10007_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_10009_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_10010_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_10011_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_10012_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_10013_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_10015_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_10016_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_10017_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_10018_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_10019_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_10021_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_10022_SDXL.jpg,train,fake,sdxl
