file,orig_split,group,label
E:\437 project\dataset\test\fake\fake_07297_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07298_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07299_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07300_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07301_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07302_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07303_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07304_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07305_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07306_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07307_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07308_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07309_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07310_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07311_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07313_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07314_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07315_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07316_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07317_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07318_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07319_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07320_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07321_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07322_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07323_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07324_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07326_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07327_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07328_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07329_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07330_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07331_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07332_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07334_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07337_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07338_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07340_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07341_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07342_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07343_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07344_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07345_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07346_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07347_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07348_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07349_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07351_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07352_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07353_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07354_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07356_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07357_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07358_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07360_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07362_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07363_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07365_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07366_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07368_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07369_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07370_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07371_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07372_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07373_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07374_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07375_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07376_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07378_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07379_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07380_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07381_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07382_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07383_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07384_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07385_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07386_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07387_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07388_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07389_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07390_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07392_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07393_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07394_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07395_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07396_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07397_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07398_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07401_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07402_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07403_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07404_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07406_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07408_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07409_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07410_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07411_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07412_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07413_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07414_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07415_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07416_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07417_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07418_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07419_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07420_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07421_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07422_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07423_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07424_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07426_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07427_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07428_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07429_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07430_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07431_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07432_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07433_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07434_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07435_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07436_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07437_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07439_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07440_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07441_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07442_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07443_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07444_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07445_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07446_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07447_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07449_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07450_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07452_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07453_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07455_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07456_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07457_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07458_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07459_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07460_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07462_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07463_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07464_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07465_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07466_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07468_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07469_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07470_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07471_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07472_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07473_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07474_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07475_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07476_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07478_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07479_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07480_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07481_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07482_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07483_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07484_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07485_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07486_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07488_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07489_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07490_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07491_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07492_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07493_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07494_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07496_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07497_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07498_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07499_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07500_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07501_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07502_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07503_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07505_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07506_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07507_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07508_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07513_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07514_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07515_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07516_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07517_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07518_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07519_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07520_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07522_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07523_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07524_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07525_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07527_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07529_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07530_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07531_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07532_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07533_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07534_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07535_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07536_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07537_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07538_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07539_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07540_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07541_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07543_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07544_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07545_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07548_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07549_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07550_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07551_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07552_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07553_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07554_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07555_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07556_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07557_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07560_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07561_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07562_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07563_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07564_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07565_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07567_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07568_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07569_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07571_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07572_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07573_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07575_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07576_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07577_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07578_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07580_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07581_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07582_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07584_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07585_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07586_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07589_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07591_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07592_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07593_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07594_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07595_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07596_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07597_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07598_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07599_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07601_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07602_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07603_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07604_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07605_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07606_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07607_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07608_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07610_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07613_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07614_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07615_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07616_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07617_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07619_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07620_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07621_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07623_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07624_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07625_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07626_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07627_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07628_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07629_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07632_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07633_Midjourney.jpg,test,fake,midjourney
E:\437 project\dataset\test\fake\fake_07634_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07636_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07637_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07639_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07640_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07642_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07643_DALLE3.jpg,test,fake,dalle3
E:\437 project\dataset\test\fake\fake_07645_SD21.jpg,test,fake,sd21
E:\437 project\dataset\test\fake\fake_07646_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07647_SD3.jpg,test,fake,sd3
E:\437 project\dataset\test\fake\fake_07648_SDXL.jpg,test,fake,sdxl
E:\437 project\dataset\test\fake\fake_07649_Midjourney.jpg,test,fake,midjourney
